timestamp,step,task,extrinsic,intrinsic_icm,intrinsic_count,total_reward
1770334018.537903,730,snake,0.0,0.0,0.49232770110431473,1.0
1770334023.5393128,772,snake,0.0,0.0,0.4646614754483813,0.0
1770334028.6478863,803,snake,0.0,0.0,0.5177214068751181,0.0
1770334033.6919928,833,snake,0.0,0.0,0.4417634348074595,0.0
1770334038.7667146,866,snake,0.0,0.0,0.44079437942215893,0.0
1770334043.8220115,899,snake,0.0,0.0,0.4478114572438327,0.0
1770334048.9817526,930,snake,0.0,0.0,0.4987528401036416,0.0
1770334053.99852,959,snake,0.0,0.0,0.4842944134925974,1.0
1770334059.0898118,989,snake,0.0,0.0,0.45392891267935437,1.0
1770334083.3835528,0,snake,0.0,0.0,0.3265449106693268,0.0
1770334088.419219,95,snake,0.0,0.0,0.523343511004197,8.0
1770334093.4433513,149,snake,0.0,0.0,0.49176955885357326,10.0
1770334098.467863,185,snake,0.0,0.0,0.45061729351679486,0.0
1770334103.50312,216,snake,0.0,0.0,0.5053763562633146,1.0
1770334108.517466,270,snake,0.0,0.0,0.45061729351679486,3.0
1770334113.5291688,315,snake,0.0,0.0,0.5061293694708082,3.0
1770334118.6504936,368,snake,0.0,0.0,0.47274634185827,3.0
1770334123.8089435,396,snake,0.0,0.0,0.4384920724800655,0.0
1770334128.897531,441,snake,0.0,0.0,0.4131409393416511,0.0
1770334134.0001085,475,snake,0.0,0.0,0.5058732392156825,0.0
1770334139.1060288,503,snake,0.0,0.0,0.4966849957903226,0.0
1770334139.1060288,503,pong,0.0,0.0,0.37676885910332203,0.0
1770334144.1125002,532,pong,0.0,0.0,0.4211642300260478,1.0
1770334149.160351,562,pong,0.0,0.0,0.3701956590016683,1.0
1770334154.2769766,591,pong,0.0,0.0,0.3251223067442576,1.0
1770334154.2769766,591,snake,0.0,0.0,0.3265449106693268,0.0
1770334154.2769766,591,maze,0.0,0.0,0.7112345695495605,0.0
1770334159.320309,629,snake,0.0,0.0,0.4863077195791098,0.0
1770334159.3208456,629,maze,0.0,0.0,0.7356674946271456,0.0
1770334159.3213737,629,pong,0.0,0.0,0.451274241010348,2.0
1770334164.3978531,661,pong,0.0,0.0,0.5582862984050404,2.0
1770334164.3983567,661,snake,0.0,0.0,0.5254229496825825,0.0
1770334164.3983567,661,maze,0.0,0.0,0.8379776418209076,0.0
1770334169.4170847,702,maze,0.0,0.0,0.9479148983955383,0.0
1770334169.4170847,702,pong,0.0,0.0,0.5384104337011065,2.0
1770334169.4175882,702,snake,0.0,0.0,0.5657524237265954,0.0
1770334174.4973366,734,snake,0.0,0.0,0.48691119118170306,0.0
1770334174.4973366,734,maze,0.0,0.0,0.9479148983955383,0.0
1770334174.4978402,734,pong,0.0,0.0,0.8700485825538635,2.0
1770334179.5805347,779,pong,0.0,0.0,0.7219760934511821,0.0
1770334179.5805347,779,snake,0.0,0.0,0.7583197335402171,0.0
1770334179.5820386,779,maze,0.0,0.0,0.9479148983955383,0.0
1770334184.6439257,820,pong,0.0,0.0,0.8086419382265636,0.0
1770334184.6439257,820,snake,0.0,0.0,0.8372206411191395,0.0
1770334184.6444287,820,maze,0.0,0.0,0.9495512888981745,0.0
1770334189.7287962,854,maze,0.0,0.0,0.961065928141276,0.0
1770334189.7287962,854,pong,0.0,0.0,0.9479148983955383,0.0
1770334189.7287962,854,snake,0.0,0.0,0.7554541311480782,0.0
1770334194.8608456,887,pong,0.0,0.0,0.928209824995561,1.0
1770334194.8608456,887,snake,0.0,0.0,0.8061852265488018,0.0
1770334194.8614924,887,maze,0.0,0.0,0.930134507742795,0.0
1770334200.0140357,931,pong,0.0,0.0,0.9479148983955383,1.0
1770334200.0145564,931,snake,0.0,0.0,0.9479150176048279,0.0
1770334200.0145564,931,maze,0.0,0.0,0.9162417096751077,0.0
1770334205.1239028,960,maze,0.0,0.0,0.989330530166626,0.0
1770334205.1239028,960,pong,0.0,0.0,0.9479148983955383,1.0
1770334205.1244063,960,snake,0.0,0.0,0.9479150176048279,0.0
1770334210.1574714,993,snake,0.0,0.0,0.9479150176048279,0.0
1770334210.1574714,993,maze,0.0,0.0,0.9986810738390143,0.0
1770334210.1574714,993,pong,0.0,0.0,0.9596500776030801,0.0
1770334215.1998503,1027,snake,0.0,0.0,0.9590128858884176,0.0
1770334215.1998503,1027,maze,0.0,0.0,0.9989946484565735,0.0
1770334215.200354,1027,pong,0.0,0.0,0.9791867624629628,0.0
1770334220.2882576,1080,maze,0.0,0.0,0.9989946484565735,0.0
1770334220.2882576,1080,pong,0.0,0.0,0.9934492541684045,0.0
1770334220.2887695,1080,snake,0.0,0.0,0.9828072225346285,0.0
1770334225.3424406,1110,snake,0.0,0.0,0.9966494679450989,0.0
1770334225.3424406,1110,maze,0.0,0.0,0.9989946484565735,0.0
1770334225.3429446,1110,pong,0.0,0.0,0.9988796710968018,0.0
1770334230.3448822,1152,snake,0.0,0.0,0.9955226480960846,0.0
1770334230.3448822,1152,maze,0.0,0.0,0.9989946484565735,0.0
1770334230.3464146,1152,pong,0.0,0.0,0.9978453304086413,0.0
1770334235.4566352,1188,snake,0.0,0.0,0.9813671708106995,0.0
1770334235.4566352,1188,maze,0.0,0.0,0.9989946484565735,0.0
1770334235.4571397,1188,pong,0.0,0.0,0.9968602657318115,0.0
1770334240.4712698,1226,pong,0.0,0.0,0.9968602657318115,1.0
1770334240.4712698,1226,maze,0.0,0.0,0.9989946484565735,0.0
1770334245.5836987,1255,pong,0.0,0.0,0.9968602657318115,1.0
1770334245.5836987,1255,maze,0.0,0.0,0.9970204532146454,0.0
1770334250.6837573,1285,maze,0.0,0.0,0.9348088065783183,0.0
1770334250.6847568,1285,pong,0.0,0.0,0.9973800977071127,1.0
1770334255.6954222,1314,maze,0.0,0.0,0.8802768588066101,0.0
1770334255.6954222,1314,pong,0.0,0.0,0.9981969765254429,1.0
1770334260.7098918,1343,pong,0.0,0.0,0.9968602657318115,1.0
1770334260.7114346,1343,maze,0.0,0.0,0.9219327143260411,0.0
1770334265.8767948,1369,maze,0.0,0.0,0.9983379153104929,0.0
1770334265.8767948,1369,pong,0.0,0.0,0.99722014940702,1.0
1770334271.0253155,1396,maze,0.0,0.0,0.9989946484565735,0.0
1770334271.0258274,1396,pong,0.0,0.0,0.9968602657318115,1.0
1770334276.1425617,1422,pong,0.0,0.0,0.9968602657318115,1.0
1770334276.143072,1422,maze,0.0,0.0,0.9989946484565735,0.0
1770334281.1789887,1459,pong,0.0,0.0,0.9979144177938762,0.0
1770334281.1795037,1459,maze,0.0,0.0,0.9989946484565735,0.0
1770334286.194855,1486,maze,0.0,0.0,0.9989946484565735,0.0
1770334286.196413,1486,pong,0.0,0.0,0.9977569213280311,0.0
1770334291.3681226,1522,pong,0.0,0.0,0.9984928137726254,0.0
1770334291.3686414,1522,maze,0.0,0.0,0.9989946484565735,0.0
1770334296.4169884,1549,pong,0.0,0.0,0.9974993552480426,1.0
1770334296.417492,1549,maze,0.0,0.0,0.9989946484565735,0.0
1770334301.4964044,1576,maze,0.0,0.0,0.9989946484565735,0.0
1770334301.4964044,1576,pong,0.0,0.0,0.9968602657318115,1.0
1770334306.4997194,1604,pong,0.0,0.0,0.9968602657318115,1.0
1770334306.4997194,1604,maze,0.0,0.0,0.9989946484565735,0.0
1770334311.5661263,1633,pong,0.0,0.0,0.9979986031850179,0.0
1770334311.5661263,1633,maze,0.0,0.0,0.9989946484565735,0.0
1770334316.614924,1671,maze,0.0,0.0,0.9989946484565735,0.0
1770334316.6154296,1671,pong,0.0,0.0,0.9975558456621672,1.0
1770334321.7646213,1700,maze,0.0,0.0,0.9989946484565735,0.0
1770334321.7651277,1700,pong,0.0,0.0,0.9968602657318115,1.0
1770334326.9331014,1727,pong,0.0,0.0,0.9968602657318115,1.0
1770334326.9336216,1727,maze,0.0,0.0,0.9989946484565735,0.0
1770334332.1029792,1756,maze,0.0,0.0,0.9989946484565735,0.0
1770334332.1035655,1756,pong,0.0,0.0,0.9981266473020826,0.0
1770334337.123412,1784,pong,0.0,0.0,0.9974172285624913,1.0
1770334337.1239305,1784,maze,0.0,0.0,0.9989946484565735,0.0
1770334342.193127,1810,pong,0.0,0.0,0.9975042939186096,1.0
1770334342.1946957,1810,maze,0.0,0.0,0.9989946484565735,0.0
1770334347.2202678,1835,pong,0.0,0.0,0.9978326604916499,1.0
1770334347.2208068,1835,maze,0.0,0.0,0.9989946484565735,0.0
1770334366.0365028,0,snake,0.0,0.0,0.9984196424484253,0.0
1770334371.0824676,99,snake,0.0,0.0,0.8756411030607404,4.0
1770334371.0824676,99,pong,0.0,0.0,0.5632705604252608,0.0
1770334376.1091747,135,pong,0.0,0.0,0.26252038445737624,1.0
1770334381.1952233,167,pong,0.0,0.0,0.25,2.0
1770334381.1952233,167,snake,0.0,0.0,0.7256856560707092,5.0
1770334381.1957269,167,maze,0.0,0.0,0.9989946484565735,0.0
1770334386.2209642,198,snake,0.0,0.0,0.7879210060293024,0.0
1770334386.2209642,198,maze,0.0,0.0,0.9989946484565735,0.0
1770334386.2209642,198,pong,0.0,0.0,0.25,2.0
1770334391.2592375,245,maze,0.0,0.0,0.9989946484565735,0.0
1770334391.2602417,245,pong,0.0,0.0,0.25,2.0
1770334391.2602417,245,snake,0.0,0.0,0.849290378888448,0.0
1770334396.320913,290,snake,0.0,0.0,0.5502829213937124,0.0
1770334396.3215783,290,maze,0.0,0.0,0.9989946484565735,0.0
1770334396.3215783,290,pong,0.0,0.0,0.25,2.0
1770334401.393236,328,snake,0.0,0.0,0.3888888955116272,0.0
1770334401.3949592,328,maze,0.0,0.0,0.9989946484565735,0.0
1770334401.3954847,328,pong,0.0,0.0,0.25,0.0
1770334406.4477057,374,pong,0.0,0.0,0.25,0.0
1770334406.44821,374,snake,0.0,0.0,0.46296297311782836,0.0
1770334406.44821,374,maze,0.0,0.0,0.9989946484565735,0.0
1770334411.5003314,417,snake,0.0,0.0,0.5555555701255799,0.0
1770334411.5003314,417,maze,0.0,0.0,0.9987893317426954,0.0
1770334411.5008337,417,pong,0.0,0.0,0.25,0.0
1770334416.567422,454,maze,0.0,0.0,0.8351773780125838,0.0
1770334416.5681028,454,pong,0.0,0.0,0.25,0.0
1770334416.5681028,454,snake,0.0,0.0,0.4583333432674408,0.0
1770334421.6511717,492,pong,0.0,0.0,0.25,0.0
1770334421.6511717,492,snake,0.0,0.0,0.41025641789803136,0.0
1770334421.6517203,492,maze,0.0,0.0,0.6613647366563479,0.0
1770334426.7891917,523,maze,0.0,0.0,0.6814525723457336,0.0
1770334426.7891917,523,pong,0.0,0.0,0.25,0.0
1770334426.7897007,523,snake,0.0,0.0,0.6666666865348816,0.0
1770334431.8083487,560,maze,0.0,0.0,0.6814525723457336,0.0
1770334431.8088508,560,pong,0.0,0.0,0.25,0.0
1770334436.9686,592,pong,0.0,0.0,0.25,0.0
1770334436.9701056,592,maze,0.0,0.0,0.6814525723457336,0.0
